,filename,text
10,football120.txt,"mansfield 0-1 leyton orient  an second-half goal from andy scott condemned mansfield to a ninth successive game without a win.  early in the second half wayne carlisles cross was met by scott and he blasted the ball home from just outside the penalty area. as orient chased a second, mansfield had to clear alan whites header off the line and kevin pilkington saved well from michael simpson. by the end mansfield fans were chanting for the head of chairman keith haslam.  pilkington, talbot, buxton, dimech, artell, corden, murray, curtis, neil, warne, barker. subs not used: white, mcintosh, wood, lloyd, herron.  harrison, lockwood, donny barnard, white,mackie, scott, saah, simpson, carlisle, lee barnard, ibehre. subs not used: morris, wardley, newey, zakuani, mcmahon.  scott 51.  3,803  s mathieson (cheshire)."
11,rugby029.txt,"wales win in rome  wales secured their first away win in the rbs six nations for nearly four years with a six-try victory in rome.  tries from jonathan thomas, tom shanklin and martyn williams gave the visitors a 19-5 half-time advantage. luciano orquera did reply with one for italy but second-half efforts from brent cockbain, shane williams and robert sidoli sealed victory. fly-half stephen jones added four conversions as wales maintained their superb start to this years tournament. starting full of confidence after their victory over england, the visitors scored the opening try after just four minutes. diminutive wing shane williams fielded a kick ahead and danced past the onrushing andrea masi and aaron persico into the italian half. his pass to tom shanklin appeared forward but when the centre was held up short, the ball was switched left and michael owens long cut-out pass gave the lurking thomas an easy run-in.  stephen jones, who retained the kicking duties despite gavin hensons heroics against england, slotted an excellent conversion from wide out. wales twice threatened further scores but failed to find the crucial pass, and italy hit back out of the blue in the 11th minute.  henson, sporting gold boots rather than the silver variety that did for england, beat two players with ease out on the left touchline. but his attempted chip ahead was charged down by orquera, who snaffled the loose ball and hared away from halfway to score in the right corner. with the welsh line-out stuttering and italy twice turning the visitors scrum, the home sides forward power brought them back into it. but a clever high kick from henson almost brought a try for hal luscombe when roland de marigny and ludovico nitoglia made a hash of claiming it as the ball bounced into touch.  wales regained control with a second try in the 21st minute, henson lobbing up a high kick to the left corner where shanklin jumped higher than nitoglia to dot down his 15th test try. jones was unable to convert and de marigny then hit the upright with a penalty attempt for italy. henson was also narrowly short with a long-range effort at goal, but wales ended the half with a vital third score to give themselves some breathing space.  henson sent luscombe streaking away and when he off-loaded to martyn williams, the flanker showed his nous to ground the ball against the padding of the post, jones adding the conversion. italy, who lost flanker mauro bergamasco with a head knock before half-time, built up a head of steam on the resumption. de marigny landed a penalty to make it 19-8 and a nitoglia break through the middle threatened a try only for the move to break down with a knock-on. but wales put the outcome beyond doubt with two superb tries in four minutes before the hour. their fourth after 53 minutes was sparked by another mazy run from shane williams, who beat several players with ease, and finished with a powerful angled run from lock cockbain. before italy could recover from that blow, a strong surge from gareth thomas and great off-loads from martyn williams and replacement kevin morgan saw shane williams scamper over.  with jones converting both for a 33-8 lead, wales had the luxury of sending on five more replacements for the final quarter. the icing on the cake came with a sixth try after more superb support work, shane williams and ceri sweeney combining to send sidoli over in the left corner. the only downside for wales was a hamstring injury suffered by luscombe. but after back-to-back wins at the start of the tournament for the first time in 11 years, they will travel to paris in a fortnight looking like genuine contenders.  r de marigny; mirco bergamasco, w pozzebon, a masi, l nitoglia; l orquera, a troncon; a lo cicero, f ongaro, m castrogiovanni, s dellape, m bortolami (capt), a persico, mauro bergamasco, s parisse.  g intoppa, s perugini, ca del fava, d dal maso, p griffen, m barbini, kp robertson.  g thomas (capt); h luscombe, t shanklin, g henson, s williams; s jones, d peel; g jenkins, m davies, a jones; b cockbain, r sidoli; j thomas, m williams, m owen.  r mcbryde, j yapp, i gough, r sowden-taylor, g cooper, c sweeney, k morgan.  andrew cole (australia)."
12,football134.txt,"houllier praises benitez regime  former liverpool manager gerard houllier has praised the work of his anfield successor rafael benitez.  houllier was angry at reports that he has been critical of benitez since the spaniard took over at liverpool. but houllier told bbc sport: ""in private and in public, i have stressed i believe rafa is doing a good job. he is the right man at the right place. ""rafa is a good coach and a good man. ive spoken to him since he has been at liverpool and never criticised him."" houllier also revealed he is now ready to return to the game after leaving liverpool in may following six years at anfield.  the former france boss has been linked with a host of jobs and pulled out of the race to succeed mark hughes as wales national coach. he has been working for uefa, covering the premiership for french television and also coaching in brazil with national coach carlos alberto perreira. houllier said: ""if a good club comes up at the right time then yes, i am ready to come back. ""it has been interesting to watch games from a different perspective and i have learned things. ""i have been involved in football since leaving liverpool and my batteries are recharged.""  houllier has been impressed with the quality in the premiership after watching as a pundit - particularly with jose mourinhos work at leaders chelsea. he said: ""chelsea are doing very well. they have some very good creative players in damien duff and arjen robben and didier drogba showed he can change the face of a game when he came on against newcastle. ""they have got a good team spirit and are strong mentally. they have shown they can cope with all the pressure put on them because of the expectations and cope well with joses principles. ""jose had results before he came to chelsea and i think he will have an impact in the premiership because he manages his team very cleverly."" and houllier, away from his brief at liverpool, has been hugely impressed with the premiership. he said: ""it is a very exciting league. it is entertaining, goals are scored and teams are always trying to win. ""it has been very interesting to watch the game from a different perspective. ""games switch from end-to-end and there is more pace to the premiership than other leagues. it is a very good product."""
13,rugby015.txt,"ref stands by scotland decisions  the referee from saturdays france v scotland six nations match has defended the officials handling of the game after criticism by matt williams.  the scotland coach said his side were robbed of victory by poor decisions made by the officials. but nigel williams said: ""im satisfied the game was handled correctly."" meanwhile, matt williams will not be punished by the scottish rugby union for allegedly using bad language in his comments about the officials. he denies having done so. nonetheless, he was furious about several decisions that he felt denied his side a famous victory. but nigel williams told the scottish daily mail: ""i spoke to matt williams at the post-match dinner. ""he made no mention of the disallowed try or any other refereeing decisions whatsoever. ""if matt has issues with the match officials, then he is very welcome to phone me and discuss them. ""ultimately there is a match assessor at every international game to give an impartial and objective view of the performance of the officials. ""that is the beginning and end of it."""
14,football108.txt,"santini resigns as spurs manager  tottenham manager jacques santini has resigned for ""personal reasons"".  the former france manager moved to white hart lane this summer but now wants to return to france. santini said: ""my time at tottenham has been memorable and it is with deep regret that i take my leave. i wish the club and the supporters all the best. ""private issues in my personal life have arisen which caused my decision. i very much hope that the wonderful fans will respect my decision."" he added: ""i should like to thank (sporting director) frank arnesen and (chairman) daniel levy for their understanding."" assistant coach martin jol has been put in temporary charge and will take care of team affairs for saturdays premiership match against charlton.  arnesen said the club were sad to see santini go: ""we are obviously disappointed that jacques is leaving us. we fully respect his decision. ""i can assure you that the club will act swiftly to minimise the impact of jacques departure. ""our priority is to ensure that this seasons performance remains unaffected by this move. ""i shall make a further statement on monday, clarifying our position. we wish jacques well."""
15,rugby001.txt,"hodgson shoulders england blame  fly-half charlie hodgson admitted his wayward kicking played a big part in englands 18-17 defeat to france.  hodgson failed to convert three penalties and also missed a relatively easy drop goal attempt which would have given england a late win. ""im very disappointed with the result and with my myself,"" hodgson said. ""it is very hard to take but its something i will have to get through and come back stronger. my trainings been good but it just didnt happen."" hodgson revealed that olly barkley had taken three penalties because they were ""out of my range"" but the centre could not convert his opportunities either, particularly the drop goal late on. ""it wasnt a good strike,"" he added. ""i felt as soon as it hit my boot it had missed. its very disappointing, but i must recover."" andy robinson said he would ""keep working on the kicking"" with his squad. however, the england coach added that he would take some positives from the defeat.  ""we went out to play and played some very good rugby and what have france done?"" he said. ""they won the game from kicking penalties from our 10m line. ""its very frustrating. the lads showed a lot of ambition in the first half, they went out to sustain it in the second but couldnt build on it. ""we took the ball into contact, and you know when you do that it is a lottery whether the referee is going to give the penalty to your side or the other side. ""we have lost a game we should have won. there is a fine line between winning and losing, and for the second week weve been on the wrong side of that line and it hurts.""  england went in at half-time with a 17-6 lead but they failed to score in the second half and dimitri yachvili slotted over four penalties as france overhauled the deficit. england skipper jason robinson admitted his side failed to cope with frances improved second-half display.  ""we controlled the game in the first half but we knew that they would come out and try everything after half-time,"" he said. ""we made a lot of mistakes in the second half and they punished us. they took their chances when they came. ""its very disappointing. last week we lost by two points, now one point."""
16,atheletics014.txt,"mcilroy aiming for madrid title  northern ireland man james mcilroy is confident he can win his first major title at this weekends spar european indoor championships in madrid.  the 28-year-old has been in great form in recent weeks and will go in as one of the 800 metres favourites. ""i believe after my wins abroad and in our trial race in sheffield, i can run my race from the front, back or middle,"" said mcilroy. new coach tony lester has helped get mcilroys career back on track. the 28-year-old 800 metres runner has not always matched his promise with performances but believes his decision to change coaches and move base will bring the rewards. mcilroy now lives in windsor and feels his career has been transformed by the no-nonsense leadership style of former army sergeant lester. lester is better known for his work with 400m runners roger black and mark richardson in the past but under his guidance mcilroy has secured five wins this indoor season.  mcilroy now claims he is in his best shape since finishing fourth for ireland at the outdoor european championships in 1998. ""that was my last decent year,"" said mcilroy, who temporarily retired last august before returning to the sport under lesters shrewd guidance. ""before, every race was like trying to climb mount everest and i now know you cant do it on your own. ""trying to succeed saw me sometimes standing half-dead and terrified on the starting line, which became a bit too much."" mcilroy, who was compared to the likes of sebastian coe, steve cram and steve ovett in his younger days, is now competing without the benefit of national lottery funding. that situation could change if he maintains his current form and repeats the world-class times he produced in the 800m and 1000m at major races in erfurt and stuttgart earlier this season. russian dmitriy bogdanov won at the same madrid venue last week and then claimed the european championship race would be between himself, dutchman arnoud okken and antonio reina of spain but mcilroy is unfazed.  he admitted: ""he looked quite good in his win and fair enough everyone has the right to their own opinion. ""i never write myself off and lets face it, i havent or looked like being beaten this season."" and mcilroy, whose time of one minute 46.68seconds in erfurt elevated him to sixth place on the uk all-time list, is also already looking beyond madrid. he said: ""ive been much more focused this year about my career and having such a good team around me has been very important. ""ultimately of course, this weekend is a means to an end and that is getting prepared for the summers world championships. ""that ambition has meant that ive had only two nights out since last august. the rest of my time has seen me just concentrating on rebuilding my career."""
17,tennis019.txt,"venus stunned by farina elia  venus williams suffered a first-round defeat for the first time in four years at the dubai championships.  sylvia farina elia, who had lost all nine of her previous meetings with the american fifth seed, won 7-5 7-6 (8-6). former wimbledon champion conchita martinez and indias sania mirza, the oldest and youngest players in the draw, also reached the second round. martinez, 32, beat shinobu asagoe 6-4 6-4 and 18-year-old mirza beat jelena kostanic 6-7 (7-2) 6-4 6-1. mirza, the first indian woman to win a wta tour title this month on home ground at hyderabad, will now face us open champion svetlana kuznetsova.  but she is remaining confident. ""she (kuznetsova) is a great player,"" she said. ""but everyone is beatable and i am looking forward to a great match."" williams though blamed her defeat by farina elia on injuries. ""blisters were a factor, but mostly my stomach wasnt that great,"" she said. ""i did it in the last tournament in the semi-finals, and i was serving at 40% in the final. ""the first time i served again was sunday and there wasnt a lot i could do out there. when your serve isnt good it throws the rest of your game off too."" she will wait to see how she recovers before deciding whether to take part in the nasdaq-100 open in miami, starting on 21 march."
18,tennis031.txt,"moya fights back for indian title  carlos moya became the first man to successfully defend the chennai open title by beating four-times finalist paradorn srichaphan 3-6 6-4 7-6 (7/5).  the spaniard then donated his £28,000 prize money to relief efforts for the victims of the asian tsunami. the final was close throughout, with thai second seed srichaphan - the 2003 winner - closing out the first set. but moya took the second set, before bouncing back from 5-2 down in the decider to force and win a tie-break. moya confirmed afterwards: ""im donating my prize money from this tournament for the tsunami victims, hoping it makes some difference to their lives. his contribution follows pledges by four other players to donate their prize money from the tournament, which went ahead after the 26 december disaster which has so far claimed at least 150,000 lives. scrichapan said he would donate an unspecified amount for relief work in thailand, where more than 5,000 people were killed. the atp has announced that it would contribute the us$25,000 tournament fee to unicefs emergency relief fund in tamil nadu. the atp tours sponsor, mercedes, said it would also contribute, increasing the atp donation to us$40,000."
19,atheletics028.txt,"campbell to extend sprint career  darren campbell has set his sights on running quicker than ever after deciding not to retire from sprinting.  campbell, who won olympic 4x100m relay gold, had been unsure about his future. but he told five lives sportsweek: ""i had to get back into training before i could decide because if i didnt have the same hunger id have to walk away. ""ive started back and im thoroughly enjoying it. im looking forward to it. ive got to run under 10 seconds (for 100m) and under 20 seconds (for 200m)."" campbell was part of the british quartet who shocked the americans to win relay gold in athens in august.  the newport-based athlete and team-mates jason gardener, marlon devonish and mark lewis-francis were rewarded with mbes in the new year honours list. campbells relay triumph made up for his disappointing displays in the individual 100m and 200m events in athens, when he failed to reach the finals. the 31-year-old, who won olympic 200m silver in sydney in 2000, said during the games that a hamstring injury had stopped him from running at his best.  he was criticised at the time by former olympic champion michael johnson, who cast doubt on campbells injury claims. ""to go to athens and finally get the gold ive been trying to get for 24 years was a big relief,"" said campbell. ""it was a chance for me to prove that if id been fit i would have been challenging for the (individual) medals. ""every season i go and challenge for the medals so why would last season have been any different? ""its just unfortunate that i picked up that injury just before the olympics."" campbell set his 100m personal best of 10.04secs when he won the european title in budapest in 1998. and he ran 20.13secs in the quarter-finals of the 200m in sydney on the way to olympic silver."
20,tennis025.txt,"angry williams rejects criticism  serena williams has angrily rejected claims that she and sister venus are a declining force in tennis.  the sisters ended last year without a grand slam title for the first time since 1998. but serena denied their challenge was fading, saying: ""thats not fair - im tired of not saying anything. ""weve been practising hard. weve had serious injuries. ive had surgery and after, i got to the wimbledon final. i dont know many who have done that."" while serena is through to the australian open semi-finals, venus went out in the fourth round, meaning she has not gone further than the last eight in her last five grand slam appearances. but serena added: ""venus had a severe strain in her stomach. i actually had the same injury, but i didnt tear it the way she did.  ""if i would have torn it, i wouldnt have been here. ""she played a player (alicia molik) that just played out of her mind and venus made some errors that she probably shouldnt have made."" serena also said people tended to forget the impact the 2003 murder of sister yetunde price had had on the family. ""to top it off, we have a very, very, very, very, very close family"" serena continued. ""to be in some situation that weve been placed in in the past little over a year, its not easy to come out and just perform at your best when you realize there are so many things that are so important. ""so, no, were not declining. were here. i dont have to win this tournament to prove anything. i know that im out here and i know that im one of the best players out here."""
21,atheletics029.txt,"isinbayeva heads for birmingham  olympic pole vault champion yelena isinbayeva has confirmed she will take part in the 2005 norwich union grand prix in birmingham on 18 february.  ""everybody knows how much i enjoy competing in britain. i always seem to break records there,"" said isinbayeva. ""as olympic champion there will be more attention on me this year, but hopefully i can respond with another record in birmingham."" kelly holmes and carolina kluft are among other athens winners competing. the organisers are hoping that isinbayevas main rival, fellow russian svetlana feofanova, will also take part in the event. the pair had a thrilling battle in athens which ended with isinbayeva finally jumping a world record of 4.91m to claim the gold medal. isinbayeva, 22, has set 10 world records in the pole vault, three of which have come on british soil."
22,tennis024.txt,"hewitt falls to dent  lleyton hewitt suffered a shock defeat to taylor dent in the quarter-finals of the australian hardcourt championships in adelaide on friday.  the top seed was a strong favourite for the title but went down 7-6 (7-4) 6-3 to the american. dent will face juan ignacio chela next after the fourth seed was too strong for jurgen melzer. olivier rochus beat third seed nicolas kiefer 6-7 (4-7) 7-6 (8-6) 7-5 and will take on second seed joachim johansson. the swede reached the last four by beating compatriot thomas enqvist 6-3 4-6 6-1. ""i felt like i was striking the ball much better,"" said johansson. ""i felt like i had a lot of break chances, i didnt take care of them all, but i broke him four times and he only broke me once. ""i felt that was the key to get up in the set early."""
